Date,Hour,SUPPLIER,SUPPLIER_HOTEL_ID,HOTEL_NAME,StatusMessage
2025-05-08,18,nutmd,124296,Quality Inn Spring Valley - Nanuet,
2025-05-08,19,nutmd,424048,Ocean Casino Resort,
2025-05-08,19,nutmd,424048,Ocean Casino Resort,
2025-05-08,19,nutmd,424048,Ocean Casino Resort,
2025-05-08,19,nutmd,424048,Ocean Casino Resort,
2025-05-08,19,nutmd,137782,Comfort Inn Dartmouth,
2025-05-08,19,nutmd,200365,Super 8 By Wyndham Liverpool/Clay/Syracuse Area,
2025-05-08,19,nutmd,323514,Ayres Hotel Chino Hills,
2025-05-08,19,nutmd,506093,Best Western Windsor Pointe Hotel & Suites-At&T Center,
2025-05-08,19,nutmd,323514,Ayres Hotel Chino Hills,
2025-05-08,19,nutmd,323514,Ayres Hotel Chino Hills,
2025-05-08,19,nutmd,323514,Ayres Hotel Chino Hills,
2025-05-08,19,nutmd,323514,Ayres Hotel Chino Hills,
2025-05-08,19,nutmd,323514,Ayres Hotel Chino Hills,
2025-05-08,19,nutmd,122400,Comfort Inn Glenmont - Albany South,
2025-05-08,19,nutmd,163443,"Virgin Hotels Las Vegas, Curio Collection By Hilton",
2025-05-08,19,nutmd,122400,Comfort Inn Glenmont - Albany South,
2025-05-08,19,nutmd,122400,Comfort Inn Glenmont - Albany South,
2025-05-08,19,nutmd,122400,Comfort Inn Glenmont - Albany South,
2025-05-08,19,nutmd,216619,Wingate By Wyndham Greenwood Village/Denver Tech,
2025-05-08,19,nutmd,122400,Comfort Inn Glenmont - Albany South,
2025-05-08,19,nutmd,122400,Comfort Inn Glenmont - Albany South,
2025-05-08,19,nutmd,595108,Paradox Hotel Vancouver,
2025-05-08,19,nutmd,595108,Paradox Hotel Vancouver,
2025-05-08,19,nutmd,131554,Sonesta Denver Downtown,
2025-05-08,19,nutmd,131554,Sonesta Denver Downtown,
2025-05-08,19,nutmd,208419,Red Roof Inn & Suites Fayetteville - Fort Bragg,
2025-05-08,19,nutmd,208419,Red Roof Inn & Suites Fayetteville - Fort Bragg,
2025-05-08,19,nutmd,208419,Red Roof Inn & Suites Fayetteville - Fort Bragg,
2025-05-08,19,nutmd,1700196118,Mama Shelter Roma,
2025-05-08,19,nutmd,216619,Wingate By Wyndham Greenwood Village/Denver Tech,
2025-05-08,19,nutmd,1700196118,Mama Shelter Roma,
2025-05-08,19,nutmd,216619,Wingate By Wyndham Greenwood Village/Denver Tech,
2025-05-08,19,nutmd,186988,University Park Inn & Suites,
2025-05-08,19,nutmd,322826,"Woodwards White Mountain Resort, BW Signature Collection",
2025-05-08,19,nutmd,322826,"Woodwards White Mountain Resort, BW Signature Collection",
2025-05-08,19,nutmd,613210,Ibis Cambridge Central Station,
2025-05-08,19,nutmd,114060,Eden Roc Miami Beach,
2025-05-08,19,nutmd,341091,Sunrise Crystal Bay Resort -Grand Select,
2025-05-08,19,nutmd,106561,Quality Inn & Suites Pensacola Bayview,
2025-05-08,19,nutmd,106561,Quality Inn & Suites Pensacola Bayview,
2025-05-08,19,nutmd,106561,Quality Inn & Suites Pensacola Bayview,
2025-05-08,19,nutmd,113111,Hilton Knoxville Airport,
2025-05-08,19,nutmd,105641,B Ocean Resort Fort Lauderdale,
2025-05-08,19,nutmd,123408,Sonesta Select Phoenix Camelback,
2025-05-08,19,nutmd,123408,Sonesta Select Phoenix Camelback,
2025-05-08,19,nutmd,123408,Sonesta Select Phoenix Camelback,
2025-05-08,19,nutmd,1700093413,Kimpton Cottonwood Hotel,
2025-05-08,19,nutmd,105666,Sheraton Centre Toronto Hotel,
2025-05-08,19,nutmd,179991,Executive Residency By Best Western Navigator Inn & Suites,
2025-05-08,19,nutmd,179991,Executive Residency By Best Western Navigator Inn & Suites,
2025-05-08,19,nutmd,121218,Radisson Hotel Akron/Fairlawn,
2025-05-08,19,nutmd,121218,Radisson Hotel Akron/Fairlawn,
2025-05-08,19,nutmd,121218,Radisson Hotel Akron/Fairlawn,
2025-05-08,19,nutmd,213028,Ashmore Inn & Suites,
2025-05-08,19,nutmd,109568,Hotel Elan,
2025-05-08,19,nutmd,202013,Super 8 By Wyndham Clarksville East,
2025-05-08,19,nutmd,238566,Hampton Inn Manning,
2025-05-08,19,nutmd,120020,Quality Inn & Suites Albuquerque North Near Balloon Fiesta Park,
2025-05-08,19,nutmd,120020,Quality Inn & Suites Albuquerque North Near Balloon Fiesta Park,
2025-05-08,19,nutmd,340114,La Quinta Inn & Suites By Wyndham PCB Pier Park Area,
2025-05-08,19,nutmd,106561,Quality Inn & Suites Pensacola Bayview,
2025-05-08,19,nutmd,109842,Econo Lodge Inn & Suites Mesa,
2025-05-08,19,nutmd,109842,Econo Lodge Inn & Suites Mesa,
2025-05-08,19,nutmd,435771,Aloft Tulsa Downtown,
2025-05-08,19,nutmd,202110,Red Lion Inn & Suites Ontario,
2025-05-08,19,nutmd,202110,Red Lion Inn & Suites Ontario,
2025-05-08,19,nutmd,202110,Red Lion Inn & Suites Ontario,
2025-05-08,19,nutmd,202110,Red Lion Inn & Suites Ontario,
2025-05-08,19,nutmd,202110,Red Lion Inn & Suites Ontario,
2025-05-08,19,nutmd,542961,Holiday Inn Hotel & Suites Chattanooga Downtown,
2025-05-08,19,nutmd,494082,Best Western Plus Desoto Inn & Suites,
2025-05-08,19,nutmd,808934,DoubleTree By Hilton Miami North I-95,
2025-05-08,19,nutmd,808934,DoubleTree By Hilton Miami North I-95,
2025-05-08,19,nutmd,127402,Red Roof Inn PLUS+ Chicago - Naperville,
2025-05-08,19,nutmd,256326,Hilton Garden Inn Corpus Christi,
2025-05-08,19,nutmd,256326,Hilton Garden Inn Corpus Christi,
2025-05-08,19,nutmd,256326,Hilton Garden Inn Corpus Christi,
2025-05-08,19,nutmd,256326,Hilton Garden Inn Corpus Christi,
2025-05-08,19,nutmd,240093,The Royal Sonesta Washington DC Dupont Circle,
2025-05-08,19,nutmd,240093,The Royal Sonesta Washington DC Dupont Circle,
2025-05-08,19,nutmd,173974,Days Inn By Wyndham Mesquite Rodeo TX,
2025-05-08,19,nutmd,134900,La Quinta Inn By Wyndham St. Louis Hazelwood - Airport North,
2025-05-08,19,nutmd,134900,La Quinta Inn By Wyndham St. Louis Hazelwood - Airport North,
2025-05-08,19,nutmd,109688,Travelodge By Wyndham San Francisco Airport North,
2025-05-08,19,nutmd,173974,Days Inn By Wyndham Mesquite Rodeo TX,
2025-05-08,19,nutmd,173974,Days Inn By Wyndham Mesquite Rodeo TX,
2025-05-08,19,nutmd,216619,Wingate By Wyndham Greenwood Village/Denver Tech,
2025-05-08,19,nutmd,138997,Mercure Chester Abbots Well Hotel,
2025-05-08,19,nutmd,471903,Econo Lodge Rochester I-90 & I-390,
2025-05-08,19,nutmd,106442,Houston Marriott North,
2025-05-08,19,nutmd,106442,Houston Marriott North,
2025-05-08,19,nutmd,471903,Econo Lodge Rochester I-90 & I-390,
2025-05-08,19,nutmd,199279,Hilton Garden Inn Allentown Bethlehem Airport,
2025-05-08,19,nutmd,199279,Hilton Garden Inn Allentown Bethlehem Airport,
2025-05-08,19,nutmd,675218,Hotel Rio,
2025-05-08,19,nutmd,194027,Hotel Regente,
2025-05-08,19,nutmd,116918,Hampton Inn Jupiter/Juno Beach,
2025-05-08,19,nutmd,125679,Embassy Suites By Hilton San Francisco Airport Waterfront,
2025-05-08,19,nutmd,122762,Sonesta Select Boston Lowell Chelmsford,
2025-05-08,19,nutmd,539497,Gideon Designhotel,
2025-05-08,19,nutmd,370192,Sleep Inn & Suites Indoor Waterpark,
2025-05-08,19,nutmd,131234,The Twin Fin Hotel,
2025-05-08,19,nutmd,1740815,Home2 Suites By Hilton Nashville Downtown Convention Center,
2025-05-08,19,nutmd,1740815,Home2 Suites By Hilton Nashville Downtown Convention Center,
2025-05-08,19,nutmd,368334,Best Western Premier Freeport Inn Calgary Airport,
2025-05-08,19,nutmd,462737,The Marlton Hotel,
2025-05-08,19,nutmd,193622,Best Western Plus Newark Airport West,
2025-05-08,19,nutmd,516907,Hotel Villa Igea,
2025-05-08,19,nutmd,727291,Best Western False River Hotel,
2025-05-08,19,nutmd,111664,"Hotel Becket, BW Signature Collection",
2025-05-08,19,nutmd,111664,"Hotel Becket, BW Signature Collection",
2025-05-08,19,nutmd,111664,"Hotel Becket, BW Signature Collection",
2025-05-08,19,nutmd,727291,Best Western False River Hotel,
2025-05-08,19,nutmd,727291,Best Western False River Hotel,
2025-05-08,19,nutmd,107128,Horseshoe Las Vegas,
2025-05-08,19,nutmd,173974,Days Inn By Wyndham Mesquite Rodeo TX,
2025-05-08,19,nutmd,216642,"Pennyweight Hotel Boston, Curio Collection By Hilton",
2025-05-08,19,nutmd,406359,Park Grand London Heathrow,
2025-05-08,19,nutmd,406359,Park Grand London Heathrow,
2025-05-08,19,nutmd,173974,Days Inn By Wyndham Mesquite Rodeo TX,
2025-05-08,19,nutmd,107128,Horseshoe Las Vegas,
2025-05-08,19,nutmd,1700179065,Kompose Boutique Hotel,
2025-05-08,19,nutmd,218253,"The Franklin On Rittenhouse, A Boutique Hotel",
2025-05-08,19,nutmd,218253,"The Franklin On Rittenhouse, A Boutique Hotel",
2025-05-08,19,nutmd,218253,"The Franklin On Rittenhouse, A Boutique Hotel",
2025-05-08,19,nutmd,273807,Ayres Hotel Redlands,
2025-05-08,19,nutmd,273807,Ayres Hotel Redlands,
2025-05-08,19,nutmd,273807,Ayres Hotel Redlands,
2025-05-08,19,nutmd,273807,Ayres Hotel Redlands,
2025-05-08,19,nutmd,129973,Best Western Plus St. Louis West-Westport,
2025-05-08,19,nutmd,108650,Orlando World Center Marriott,
2025-05-08,19,nutmd,124343,Hilton Los Angeles/Universal City,
2025-05-08,19,nutmd,344007,Alura Inn,
2025-05-08,19,nutmd,344007,Alura Inn,
2025-05-08,19,nutmd,344007,Alura Inn,
2025-05-08,19,nutmd,344007,Alura Inn,
2025-05-08,19,nutmd,189992,Red Roof Inn Columbus - Ohio State Fairgrounds,
2025-05-08,19,nutmd,189992,Red Roof Inn Columbus - Ohio State Fairgrounds,
2025-05-08,19,nutmd,189992,Red Roof Inn Columbus - Ohio State Fairgrounds,
2025-05-08,19,nutmd,189992,Red Roof Inn Columbus - Ohio State Fairgrounds,
2025-05-08,19,nutmd,189992,Red Roof Inn Columbus - Ohio State Fairgrounds,
2025-05-08,19,nutmd,189992,Red Roof Inn Columbus - Ohio State Fairgrounds,
2025-05-08,19,nutmd,189992,Red Roof Inn Columbus - Ohio State Fairgrounds,
2025-05-08,19,nutmd,344007,Alura Inn,
2025-05-08,19,nutmd,189992,Red Roof Inn Columbus - Ohio State Fairgrounds,
2025-05-08,19,nutmd,344007,Alura Inn,
2025-05-08,19,nutmd,512076,Quality Inn,
2025-05-08,19,nutmd,512076,Quality Inn,
2025-05-08,19,nutmd,344007,Alura Inn,
2025-05-08,19,nutmd,344007,Alura Inn,
2025-05-08,19,nutmd,344007,Alura Inn,
2025-05-08,19,nutmd,125428,"The Ritz-Carlton, Amelia Island",
2025-05-08,19,nutmd,125428,"The Ritz-Carlton, Amelia Island",
2025-05-08,19,nutmd,205800,Best Western Galleria Inn & Suites,
2025-05-08,19,nutmd,205800,Best Western Galleria Inn & Suites,
2025-05-08,19,nutmd,131554,Sonesta Denver Downtown,
2025-05-08,19,nutmd,131554,Sonesta Denver Downtown,
2025-05-08,19,nutmd,133862,Red Roof Inn Fargo - I-94/ Medical Center,
2025-05-08,19,nutmd,133862,Red Roof Inn Fargo - I-94/ Medical Center,
2025-05-08,19,nutmd,133862,Red Roof Inn Fargo - I-94/ Medical Center,
2025-05-08,19,nutmd,387771,Fawsley Hall,
2025-05-08,19,nutmd,387771,Fawsley Hall,
2025-05-08,19,nutmd,199283,Sonesta ES Suites Anaheim Resort Area,
2025-05-08,19,nutmd,199283,Sonesta ES Suites Anaheim Resort Area,
2025-05-08,19,nutmd,177976,Microtel Inn & Suites By Wyndham Leesburg/Mt Dora,
2025-05-08,19,nutmd,387771,Fawsley Hall,
2025-05-08,19,nutmd,387771,Fawsley Hall,
2025-05-08,19,nutmd,387771,Fawsley Hall,
2025-05-08,19,nutmd,1700086929,Tru By Hilton Grove City Columbus,
2025-05-08,19,nutmd,344007,Alura Inn,
2025-05-08,19,nutmd,344007,Alura Inn,
2025-05-08,19,nutmd,1700086929,Tru By Hilton Grove City Columbus,
2025-05-08,19,nutmd,1700086929,Tru By Hilton Grove City Columbus,
2025-05-08,19,nutmd,1700086929,Tru By Hilton Grove City Columbus,
2025-05-08,19,nutmd,111751,Hampton Inn & Suites Destin,
2025-05-08,19,nutmd,344007,Alura Inn,
2025-05-08,19,nutmd,1700086929,Tru By Hilton Grove City Columbus,
2025-05-08,19,nutmd,1700086929,Tru By Hilton Grove City Columbus,
2025-05-08,19,nutmd,1700086929,Tru By Hilton Grove City Columbus,
2025-05-08,19,nutmd,173868,Hampton Inn & Suites Columbus-Downtown,
2025-05-08,19,nutmd,127108,Embassy Suites By Hilton Miami International Airport,
2025-05-08,19,nutmd,552060,Grand Hotel Du Palais Royal,
2025-05-08,19,nutmd,127108,Embassy Suites By Hilton Miami International Airport,
2025-05-08,19,nutmd,452454,"Park Inn By Radisson, San Jose",
2025-05-08,19,nutmd,112992,DoubleTree By Hilton Newark Penn Station,
2025-05-08,19,nutmd,2199139,OYO Hotel Decatur I-285 The Perimeter,
2025-05-08,19,nutmd,120203,"Prestige Beach House, WorldHotels Crafted",
2025-05-08,19,nutmd,279248,Banyan Tree Mayakoba,
2025-05-08,19,nutmd,279248,Banyan Tree Mayakoba,
2025-05-08,19,nutmd,132916,Hotel Victoria,
2025-05-08,19,nutmd,657822,Red Roof Inn Cortland,
2025-05-08,19,nutmd,657822,Red Roof Inn Cortland,
2025-05-08,19,nutmd,186988,University Park Inn & Suites,
2025-05-08,19,nutmd,462375,AmericInn By Wyndham Eau Claire,
2025-05-08,19,nutmd,132292,Quality Inn Richmond Airport,
2025-05-08,19,nutmd,201390,Super 8 By Wyndham Pittsburgh Airport/Coraopolis Area,
2025-05-08,19,nutmd,126422,Days Inn By Wyndham Columbus Fairgrounds,
2025-05-08,19,nutmd,485390,Ocean Court Beachfront Hotel,
2025-05-08,19,nutmd,485390,Ocean Court Beachfront Hotel,
2025-05-08,19,nutmd,485390,Ocean Court Beachfront Hotel,
2025-05-08,19,nutmd,201390,Super 8 By Wyndham Pittsburgh Airport/Coraopolis Area,
2025-05-08,19,nutmd,201390,Super 8 By Wyndham Pittsburgh Airport/Coraopolis Area,
2025-05-08,19,nutmd,201390,Super 8 By Wyndham Pittsburgh Airport/Coraopolis Area,
2025-05-08,19,nutmd,2199139,OYO Hotel Decatur I-285 The Perimeter,
2025-05-08,19,nutmd,119320,Quality Inn Duluth - Atlanta Northeast,
2025-05-08,19,nutmd,119320,Quality Inn Duluth - Atlanta Northeast,
2025-05-08,19,nutmd,120359,Best Western Plus Sugar Land/Stafford,
2025-05-08,19,nutmd,196373,Best Western Plus Pavilions,
2025-05-08,19,nutmd,208920,Baymont By Wyndham Lake City,
2025-05-08,19,nutmd,883177,Homewood Suites By Hilton Myrtle Beach Oceanfront,
2025-05-08,19,nutmd,126788,Baymont By Wyndham Indianapolis West,
2025-05-08,19,nutmd,126788,Baymont By Wyndham Indianapolis West,
2025-05-08,19,nutmd,1981467,Coratel Inn & Suites By Jasper Inver Grove Heights,
2025-05-08,19,nutmd,1701618731,Hotel Fiona,
2025-05-08,19,nutmd,1701618731,Hotel Fiona,
2025-05-08,19,nutmd,1701618731,Hotel Fiona,
2025-05-08,19,nutmd,1981467,Coratel Inn & Suites By Jasper Inver Grove Heights,
2025-05-08,19,nutmd,324953,"Solé Miami, A Noble House Resort",
2025-05-08,19,nutmd,324953,"Solé Miami, A Noble House Resort",
2025-05-08,19,nutmd,1700086929,Tru By Hilton Grove City Columbus,
2025-05-08,19,nutmd,242093,La Quinta Inn & Suites By Wyndham Islip - MacArthur Airport,
2025-05-08,19,nutmd,1700086929,Tru By Hilton Grove City Columbus,
2025-05-08,19,nutmd,337679,Hilton Garden Inn Columbia Airport,
2025-05-08,19,nutmd,140289,Clarion Inn & Suites,
2025-05-08,19,nutmd,267505,Red Roof Inn York Downtown,
2025-05-08,19,nutmd,115059,Four Seasons Hotel Toronto,
2025-05-08,19,nutmd,267505,Red Roof Inn York Downtown,
2025-05-08,19,nutmd,267505,Red Roof Inn York Downtown,
2025-05-08,19,nutmd,337679,Hilton Garden Inn Columbia Airport,
2025-05-08,19,nutmd,115059,Four Seasons Hotel Toronto,
2025-05-08,19,nutmd,770576,Easyhotel South Kensington,
2025-05-08,19,nutmd,337679,Hilton Garden Inn Columbia Airport,
2025-05-08,19,nutmd,493993,Best Western George West Executive Inn,
2025-05-08,19,nutmd,493993,Best Western George West Executive Inn,
2025-05-08,19,nutmd,654681,Point A Hotel Glasgow,
2025-05-08,19,nutmd,185157,Regency Inn & Suites DFW,
2025-05-08,19,nutmd,227974,Red Roof Inn PLUS+ Wilmington - Newark,
2025-05-08,19,nutmd,163156,Hilton Garden Inn Austin/Round Rock,
2025-05-08,19,nutmd,163156,Hilton Garden Inn Austin/Round Rock,
2025-05-08,19,nutmd,434439,Scandic Kristiansand Bystranda,
2025-05-08,19,nutmd,115059,Four Seasons Hotel Toronto,
2025-05-08,19,nutmd,127145,Hampton Inn Pawtucket,
2025-05-08,19,nutmd,127145,Hampton Inn Pawtucket,
2025-05-08,19,nutmd,106105,Disney's Caribbean Beach Resort,
2025-05-08,19,nutmd,115059,Four Seasons Hotel Toronto,
2025-05-08,19,nutmd,115059,Four Seasons Hotel Toronto,
2025-05-08,19,nutmd,115059,Four Seasons Hotel Toronto,
2025-05-08,19,nutmd,124705,Robert Treat Hotel,
2025-05-08,19,nutmd,143163,Thistle London Heathrow Terminal 5,
2025-05-08,19,nutmd,143163,Thistle London Heathrow Terminal 5,
2025-05-08,19,nutmd,143163,Thistle London Heathrow Terminal 5,
2025-05-08,19,nutmd,143163,Thistle London Heathrow Terminal 5,
2025-05-08,19,nutmd,143163,Thistle London Heathrow Terminal 5,
2025-05-08,19,nutmd,143163,Thistle London Heathrow Terminal 5,
2025-05-08,19,nutmd,143163,Thistle London Heathrow Terminal 5,
2025-05-08,19,nutmd,143163,Thistle London Heathrow Terminal 5,
2025-05-08,19,nutmd,606740,1 Hotel Brooklyn Bridge,
2025-05-08,19,nutmd,606740,1 Hotel Brooklyn Bridge,
2025-05-08,19,nutmd,143163,Thistle London Heathrow Terminal 5,
2025-05-08,19,nutmd,118018,Hilton East Brunswick Hotel & Executive Meeting Center,
2025-05-08,19,nutmd,118018,Hilton East Brunswick Hotel & Executive Meeting Center,
2025-05-08,19,nutmd,118018,Hilton East Brunswick Hotel & Executive Meeting Center,
2025-05-08,19,nutmd,118018,Hilton East Brunswick Hotel & Executive Meeting Center,
2025-05-08,19,nutmd,118018,Hilton East Brunswick Hotel & Executive Meeting Center,
2025-05-08,19,nutmd,118018,Hilton East Brunswick Hotel & Executive Meeting Center,
2025-05-08,19,nutmd,115059,Four Seasons Hotel Toronto,
2025-05-08,19,nutmd,211943,Isaacs Hotel Cork City,
2025-05-08,19,nutmd,211943,Isaacs Hotel Cork City,
2025-05-08,19,nutmd,211943,Isaacs Hotel Cork City,
2025-05-08,19,nutmd,115059,Four Seasons Hotel Toronto,
2025-05-08,19,nutmd,115059,Four Seasons Hotel Toronto,
2025-05-08,19,nutmd,398896,Hyatt Regency London Stratford,
2025-05-08,19,nutmd,115059,Four Seasons Hotel Toronto,
2025-05-08,19,nutmd,124470,Britannia Hotel Manchester,
2025-05-08,19,nutmd,118018,Hilton East Brunswick Hotel & Executive Meeting Center,
2025-05-08,19,nutmd,124470,Britannia Hotel Manchester,
2025-05-08,19,nutmd,131496,Days Inn By Wyndham Montrose,
2025-05-08,19,nutmd,118018,Hilton East Brunswick Hotel & Executive Meeting Center,
2025-05-08,19,nutmd,118018,Hilton East Brunswick Hotel & Executive Meeting Center,
2025-05-08,19,nutmd,118018,Hilton East Brunswick Hotel & Executive Meeting Center,
2025-05-08,19,nutmd,111539,Rosen Inn Lake Buena Vista,
2025-05-08,19,nutmd,138167,Courtyard New York Manhattan/ Midtown East,
2025-05-08,19,nutmd,553402,24 North Hotel Key West,
2025-05-08,19,nutmd,198720,Gaylord Palms Resort & Convention Center,
2025-05-08,19,nutmd,1700115834,OYO Hotel Orlando Airport,
2025-05-08,19,nutmd,499061,Best Western La Grange Inn & Suites,
2025-05-08,19,nutmd,115059,Four Seasons Hotel Toronto,
2025-05-08,19,nutmd,118280,"Red Roof Inn Hagerstown - Williamsport, MD",
2025-05-08,19,nutmd,118280,"Red Roof Inn Hagerstown - Williamsport, MD",
2025-05-08,19,nutmd,149462,Extended Stay America Suites Austin North Central,
2025-05-08,19,nutmd,171865,Americas Best Value Inn Athens GA,
2025-05-08,19,nutmd,149462,Extended Stay America Suites Austin North Central,
2025-05-08,19,nutmd,149462,Extended Stay America Suites Austin North Central,
2025-05-08,19,nutmd,149462,Extended Stay America Suites Austin North Central,
2025-05-08,19,nutmd,149462,Extended Stay America Suites Austin North Central,
2025-05-08,19,nutmd,149462,Extended Stay America Suites Austin North Central,
2025-05-08,19,nutmd,149462,Extended Stay America Suites Austin North Central,
2025-05-08,19,nutmd,149462,Extended Stay America Suites Austin North Central,
2025-05-08,19,nutmd,115059,Four Seasons Hotel Toronto,
2025-05-08,19,nutmd,149462,Extended Stay America Suites Austin North Central,
2025-05-08,19,nutmd,212072,Courtyard By Marriott Danbury,
2025-05-08,19,nutmd,339478,Le St Martin Hotel Particulier Montreal,
2025-05-08,19,nutmd,149462,Extended Stay America Suites Austin North Central,
2025-05-08,19,nutmd,125727,Hilton Motif Seattle,
2025-05-08,19,nutmd,125727,Hilton Motif Seattle,
2025-05-08,19,nutmd,125727,Hilton Motif Seattle,
2025-05-08,19,nutmd,191571,Howard Johnson By Wyndham Orlando/International Drive,
2025-05-08,19,nutmd,191571,Howard Johnson By Wyndham Orlando/International Drive,
2025-05-08,19,nutmd,191571,Howard Johnson By Wyndham Orlando/International Drive,
2025-05-08,19,nutmd,191571,Howard Johnson By Wyndham Orlando/International Drive,
2025-05-08,19,nutmd,1700115834,OYO Hotel Orlando Airport,
2025-05-08,19,nutmd,123792,Park MGM Las Vegas,
2025-05-08,19,nutmd,123792,Park MGM Las Vegas,
2025-05-08,19,nutmd,210886,Best Western Mayport Inn & Suites,
2025-05-08,19,nutmd,123792,Park MGM Las Vegas,
2025-05-08,19,nutmd,123792,Park MGM Las Vegas,
2025-05-08,19,nutmd,553402,24 North Hotel Key West,
2025-05-08,19,nutmd,327047,Days Inn & Suites By Wyndham Milwaukee,
2025-05-08,19,nutmd,122544,Comfort Suites Oakbrook Terrace Near Oakbrook Center,
2025-05-08,19,nutmd,122762,Sonesta Select Boston Lowell Chelmsford,
2025-05-08,19,nutmd,113763,Wingate By Wyndham Baltimore BWI Airport,
2025-05-08,19,nutmd,113763,Wingate By Wyndham Baltimore BWI Airport,
2025-05-08,19,nutmd,113763,Wingate By Wyndham Baltimore BWI Airport,
2025-05-08,20,nutmd,140071,HomeTowne Studios By Red Roof Austin,
2025-05-08,20,nutmd,140071,HomeTowne Studios By Red Roof Austin,
2025-05-08,20,nutmd,359355,NH Lyon Airport,
2025-05-08,20,nutmd,107194,Holiday Inn San Antonio - Riverwalk,
2025-05-08,20,nutmd,262206,TownePlace Suites By Marriott Wilmington/Wrightsville Beach,
2025-05-08,20,nutmd,363037,Comfort Suites Greenville,
2025-05-08,20,nutmd,130948,Ibis Amsterdam Centre,
2025-05-08,20,nutmd,130948,Ibis Amsterdam Centre,
2025-05-08,20,nutmd,209233,Best Western Leesburg Hotel & Conference Center,
2025-05-08,20,nutmd,209233,Best Western Leesburg Hotel & Conference Center,
2025-05-08,20,nutmd,255516,"Country Inn & Suites By Radisson, Washington, D.C. East - Capitol Heights, MD",
2025-05-08,20,nutmd,340840,Hotel Portonovo Plaza Malecón,
2025-05-08,20,nutmd,213764,Super 8 By Wyndham Monroe West,
2025-05-08,20,nutmd,138156,Sonesta Select Indianapolis Carmel,
2025-05-08,20,nutmd,132270,DoubleTree By Hilton Somerset Hotel And Conference Center,
2025-05-08,20,nutmd,107301,DoubleTree By Hilton McLean Tysons,
2025-05-08,20,nutmd,2319187,Tru By Hilton Denver Downtown Convention Center,
2025-05-08,20,nutmd,2319187,Tru By Hilton Denver Downtown Convention Center,
2025-05-08,20,nutmd,2319187,Tru By Hilton Denver Downtown Convention Center,
2025-05-08,20,nutmd,926499,Tru By Hilton Pigeon Forge,
2025-05-08,20,nutmd,200044,Sonesta Simply Suites Cleveland North Olmsted Airport,
2025-05-08,20,nutmd,143130,Best Western Travelers Rest Greenville,
2025-05-08,20,nutmd,143130,Best Western Travelers Rest Greenville,
2025-05-08,20,nutmd,120415,Clarion Pointe Atlanta Airport College Park,
2025-05-08,20,nutmd,143130,Best Western Travelers Rest Greenville,
2025-05-08,20,nutmd,117736,Marriott Marquis San Diego Marina,
2025-05-08,20,nutmd,128617,Days Inn & Suites By Wyndham Cherry Hill - Philadelphia,
2025-05-08,20,nutmd,119566,Bellagio,
2025-05-08,20,nutmd,119566,Bellagio,
2025-05-08,20,nutmd,119566,Bellagio,
2025-05-08,20,nutmd,2180000,Cambria Hotel Fort Mill,
2025-05-08,20,nutmd,124470,Britannia Hotel Manchester,
2025-05-08,20,nutmd,613210,Ibis Cambridge Central Station,
2025-05-08,20,nutmd,124470,Britannia Hotel Manchester,
2025-05-08,20,nutmd,124470,Britannia Hotel Manchester,
2025-05-08,20,nutmd,124470,Britannia Hotel Manchester,
2025-05-08,20,nutmd,124470,Britannia Hotel Manchester,
2025-05-08,20,nutmd,124470,Britannia Hotel Manchester,
2025-05-08,20,nutmd,124470,Britannia Hotel Manchester,
2025-05-08,20,nutmd,124470,Britannia Hotel Manchester,
2025-05-08,20,nutmd,124470,Britannia Hotel Manchester,
2025-05-08,20,nutmd,124470,Britannia Hotel Manchester,
2025-05-08,20,nutmd,124470,Britannia Hotel Manchester,
2025-05-08,20,nutmd,124470,Britannia Hotel Manchester,
2025-05-08,20,nutmd,124470,Britannia Hotel Manchester,
2025-05-08,20,nutmd,276492,Hilton Garden Inn San Antonio Airport South,
2025-05-08,20,nutmd,185171,Microtel Inn By Wyndham Henrietta/Rochester,
2025-05-08,20,nutmd,185171,Microtel Inn By Wyndham Henrietta/Rochester,
2025-05-08,20,nutmd,185171,Microtel Inn By Wyndham Henrietta/Rochester,
2025-05-08,20,nutmd,111226,Quality Inn,
2025-05-08,20,nutmd,111226,Quality Inn,
2025-05-08,20,nutmd,274229,Holiday Inn Express & Suites San Antonio NW-Medical Area,
2025-05-08,20,nutmd,193218,Silver Sevens Hotel & Casino,
2025-05-08,20,nutmd,274229,Holiday Inn Express & Suites San Antonio NW-Medical Area,
2025-05-08,20,nutmd,494082,Best Western Plus Desoto Inn & Suites,
2025-05-08,20,nutmd,494082,Best Western Plus Desoto Inn & Suites,
2025-05-08,20,nutmd,274229,Holiday Inn Express & Suites San Antonio NW-Medical Area,
2025-05-08,20,nutmd,274229,Holiday Inn Express & Suites San Antonio NW-Medical Area,
2025-05-08,20,nutmd,473576,Americas Best Value Inn & Suites Ft. Collins E At I-25,
2025-05-08,20,nutmd,473576,Americas Best Value Inn & Suites Ft. Collins E At I-25,
2025-05-08,20,nutmd,473576,Americas Best Value Inn & Suites Ft. Collins E At I-25,
2025-05-08,20,nutmd,473576,Americas Best Value Inn & Suites Ft. Collins E At I-25,
2025-05-08,20,nutmd,274229,Holiday Inn Express & Suites San Antonio NW-Medical Area,
2025-05-08,20,nutmd,473576,Americas Best Value Inn & Suites Ft. Collins E At I-25,
